cell_id,lat,lon,obs_u,obs_v,obs_speed
5717,-51.0,89.0,0.062,-0.0133,0.06341048809148216
5718,-49.0,89.0,0.0661,-0.0453,0.08013301441977583
5725,-35.0,89.0,-0.0046,0.0004,0.004617358552246078
5726,-33.0,89.0,-0.0061,-0.0011,0.0061983868869246945
5727,-31.0,89.0,-0.0135,0.0016,0.013594484175576503
5728,-29.0,89.0,-0.014,0.0014,0.014069825869569248
5729,-27.0,89.0,0.0013,0.0011,0.0017029386365926401
5732,-21.0,89.0,-0.0076,0.0002,0.007602631123499285
5735,-15.0,89.0,0.0008,-0.0019,0.00206155281280883
5737,-11.0,89.0,-0.0084,-0.0008,0.008438009243891594
5741,-3.0,89.0,0.0105,-0.0028,0.010866922287382017
5743,1.0,89.0,0.0125,0.002,0.012658988901172164
5744,3.0,89.0,0.0029,-0.002,0.0035227829907617074
5747,9.0,89.0,0.0043,0.0055,0.006981403870282824
5748,11.0,89.0,0.0064,-0.0057,0.008570297544426331
5754,-63.0,91.0,0.0051,0.0002,0.005103920062069938
5757,-57.0,91.0,0.0297,-0.0117,0.03192146613174276
5761,-49.0,91.0,0.0373,0.007,0.03795115281516492
5766,-39.0,91.0,-0.0074,-0.001,0.007467261881037788
5773,-25.0,91.0,-0.0112,0.0021,0.011395174417269794
5775,-21.0,91.0,-0.0045,-0.0001,0.004501110973970759
5779,-13.0,91.0,-0.0027,-0.0061,0.006670832032063167
5787,3.0,91.0,-0.0039,0.0019,0.004338202392696772
5789,7.0,91.0,0.0004,0.0008,0.0008944271909999159
5795,19.0,91.0,0.0007,0.0019,0.002024845673131659
5796,-63.0,93.0,-0.0016,-0.0,0.0016
5799,-57.0,93.0,-0.0066,0.0214,0.022394642216387383
5811,-33.0,93.0,-0.0094,-0.0,0.0094
5812,-31.0,93.0,-0.0168,0.0055,0.017677386684688434
5818,-19.0,93.0,0.0009,-0.0084,0.008448076704197234
5820,-15.0,93.0,0.0049,-0.0008,0.004964876634922563
5822,-11.0,93.0,0.0012,-0.0058,0.0059228371579843385
5824,-7.0,93.0,-0.0154,0.0011,0.01543923573238002
5831,17.0,93.0,0.0062,0.0005,0.006220128616033594
5834,-59.0,95.0,0.0378,0.0086,0.038765964453370695
5837,-53.0,95.0,0.0247,0.0092,0.026357731313601328
5838,-51.0,95.0,0.064,0.0228,0.06793997350602957
5839,-49.0,95.0,0.0431,0.0218,0.048299585919550074
5840,-47.0,95.0,0.0214,0.0145,0.025849758219372188
5847,-33.0,95.0,-0.0103,0.0049,0.011406138698087097
5848,-31.0,95.0,-0.0144,0.0047,0.015147607071745688
5853,-21.0,95.0,-0.0098,-0.0028,0.010192153844992726
5854,-19.0,95.0,0.0025,0.0022,0.0033301651610693427
5855,-17.0,95.0,0.002,-0.0022,0.0029732137494637013
5859,-9.0,95.0,-0.0058,0.0022,0.006203224967708329
5860,-7.0,95.0,-0.0127,0.001,0.012739309243440163
5862,-3.0,95.0,0.011,-0.0042,0.01177454882362802
5864,1.0,95.0,0.0001,-0.0018,0.0018027756377319946
5865,9.0,95.0,0.01,-0.0034,0.010562196741208715
5873,-51.0,97.0,0.0669,0.0065,0.06721502808152356
5874,-49.0,97.0,0.0448,0.025,0.05130341119262929
5880,-37.0,97.0,-0.002,0.0066,0.006896375859826667
5882,-33.0,97.0,-0.0101,0.0041,0.010900458705944442
5884,-29.0,97.0,-0.0094,0.003,0.009867117106835207
5886,-25.0,97.0,-0.0072,0.0011,0.007283543093852057
5888,-21.0,97.0,-0.0002,-0.0001,0.00022360679774997898
5889,-19.0,97.0,0.0032,-0.0036,0.004816637831516918
5893,-11.0,97.0,-0.0112,-0.0014,0.011287160847617968
5895,-7.0,97.0,-0.0046,-0.0027,0.005333854141237835
5896,-5.0,97.0,0.0099,-0.0063,0.011734564329364768
5898,-1.0,97.0,0.0066,0.0025,0.0070576199954375555
5899,-63.0,99.0,0.0063,-0.0036,0.007256031973468695
5900,-61.0,99.0,0.0243,0.0248,0.03472074307960588
5901,-59.0,99.0,0.0216,0.0131,0.025262026838715854
5905,-51.0,99.0,0.034,0.0189,0.038900000000000004
5910,-41.0,99.0,-0.0079,-0.0003,0.007905694150420948
5912,-37.0,99.0,-0.0075,0.0006,0.007523961722390671
5914,-33.0,99.0,-0.013,0.0034,0.01343726162579266
5915,-31.0,99.0,-0.0093,0.0053,0.010704204781299728
5918,-25.0,99.0,-0.0095,0.0012,0.009575489543621255
5922,-17.0,99.0,0.0041,-0.0021,0.004606517122512409
5924,-13.0,99.0,-0.0036,-0.0027,0.0045000000000000005
5926,-9.0,99.0,-0.0,0.0008,0.0008
5931,-61.0,101.0,0.0131,-0.0121,0.017833115263464205
5934,-55.0,101.0,0.0206,0.0261,0.03325011278176362
5938,-47.0,101.0,0.0559,0.0115,0.05707065796011117
5942,-39.0,101.0,-0.0047,-0.0008,0.004767598976424087
5943,-37.0,101.0,-0.0076,-0.0005,0.007616429609731846
5944,-35.0,101.0,-0.0077,-0.0028,0.008193289937503737
5948,-27.0,101.0,-0.0163,-0.0008,0.016319620093617374
5952,-19.0,101.0,0.003,0.0031,0.004313930922024598
5954,-15.0,101.0,0.0013,-0.0017,0.0021400934559032696
5955,-13.0,101.0,-0.0054,-0.0004,0.005414794548272353
5962,-59.0,103.0,0.014,-0.0174,0.022332935319836485
5964,-55.0,103.0,0.0382,0.0214,0.0437858424607772
5965,-53.0,103.0,0.0706,-0.0115,0.07153048301248915
5966,-51.0,103.0,0.0496,-0.0008,0.049606451193367984
5969,-45.0,103.0,0.1125,0.0099,0.11293475992802217
5970,-43.0,103.0,-0.0152,0.0053,0.01609751533622503
5973,-37.0,103.0,-0.0057,-0.0066,0.00872066511224918
5974,-35.0,103.0,-0.0144,-0.002,0.014538225476308998
5975,-33.0,103.0,-0.0135,-0.0073,0.015347312468311837
5978,-27.0,103.0,-0.0069,0.0036,0.007782673062643708
5987,-9.0,103.0,-0.0034,0.0067,0.007513321502504735
5988,-7.0,103.0,-0.0011,-0.0049,0.005021951811795888
5990,-61.0,105.0,0.0175,-0.0024,0.017663804799646084
5995,-51.0,105.0,0.0478,0.0237,0.053352881834067785
5996,-49.0,105.0,0.0363,0.0084,0.03725922704512266
6004,-33.0,105.0,-0.013,0.0041,0.013631214179228496
6005,-31.0,105.0,-0.0161,0.0073,0.017677669529663688
6006,-29.0,105.0,0.0027,-0.0042,0.004992995093127971
6007,-27.0,105.0,-0.0136,-0.0032,0.013971399357258385
6019,-59.0,107.0,0.0173,-0.0043,0.01782638493918495
6022,-53.0,107.0,0.028,0.0109,0.030046796834271704
6024,-49.0,107.0,0.0496,-0.004,0.04976102892826875
6031,-35.0,107.0,-0.0153,0.0042,0.015866001386612823
6033,-31.0,107.0,-0.0054,0.01,0.011364858116140299
6045,-63.0,109.0,0.0012,0.0063,0.006413267497929585
6048,-57.0,109.0,0.0083,-0.0081,0.011597413504743201
6049,-55.0,109.0,0.0151,0.0121,0.01934993540040896
6053,-47.0,109.0,0.1101,-0.0105,0.11059954791951004
6058,-37.0,109.0,-0.0003,0.0026,0.00261725046566048
6059,-35.0,109.0,-0.0262,-0.0004,0.0262030532572065
6062,-29.0,109.0,-0.0055,-0.0035,0.006519202405202648
6064,-25.0,109.0,-0.0006,0.0044,0.004440720662234904
6070,-13.0,109.0,-0.0028,0.0035,0.004482186966202994
6073,-65.0,111.0,-0.0087,-0.0073,0.011356936206565572
6079,-53.0,111.0,0.0367,0.0321,0.04875756351582798
6081,-49.0,111.0,0.0738,-0.025,0.07791944558324321
6082,-47.0,111.0,0.0951,-0.0591,0.11196794184051076
6085,-41.0,111.0,-0.006,-0.0013,0.006139218191268331
6090,-31.0,111.0,0.0053,0.0022,0.005738466694161429
6093,-25.0,111.0,0.0051,-0.0051,0.007212489168102785
6096,-19.0,111.0,0.0026,0.0003,0.00261725046566048
6099,-13.0,111.0,-0.0047,0.0015,0.004933558553417604
6101,-63.0,113.0,0.0047,-0.0063,0.007860025445251434
6105,-55.0,113.0,0.0029,-0.0316,0.03173279061160553
6107,-51.0,113.0,0.0676,0.0175,0.06982843260449141
6108,-49.0,113.0,0.105,-0.0259,0.10814716824771695
6112,-41.0,113.0,-0.0089,-0.0018,0.00908019823572151
6113,-39.0,113.0,0.0028,-0.0018,0.0033286633954186474
6116,-33.0,113.0,-0.0009,0.001,0.001345362404707371
6118,-29.0,113.0,-0.0022,0.0002,0.002209072203437452
6119,-19.0,113.0,-0.0011,-0.005,0.005119570294468081
6121,-15.0,113.0,0.0026,0.0033,0.00420119030752
6122,-13.0,113.0,-0.0025,-0.0025,0.0035355339059327377
6131,-49.0,115.0,0.0732,-0.0327,0.08017187786250238
6132,-47.0,115.0,0.083,0.0126,0.0839509380531272
6133,-45.0,115.0,0.016,0.0004,0.016004999218994044
6140,-15.0,115.0,-0.0004,0.0005,0.0006403124237432849
6141,-13.0,115.0,-0.001,0.0039,0.004026164427839479
6144,15.0,115.0,0.0012,0.0029,0.003138470965295043
6150,-55.0,117.0,0.0274,0.0006,0.027406568555731307
6151,-53.0,117.0,-0.0103,-0.0414,0.042662044020417025
6155,-45.0,117.0,0.013,-0.0006,0.013013838787997951
6157,-41.0,117.0,-0.0084,0.0054,0.009985990186255941
6158,-39.0,117.0,0.0037,0.0045,0.0058258046654518034
6162,-13.0,117.0,-0.0027,0.0003,0.002716615541441225
6167,19.0,117.0,-0.0258,0.0053,0.026338754716197198
6170,-59.0,119.0,0.0189,0.0059,0.01979949494305347
6176,-47.0,119.0,0.0838,-0.0044,0.08391543362218895
6177,-45.0,119.0,0.0048,-0.0088,0.010023971268913334
6185,3.0,119.0,0.0085,0.003,0.009013878188659974
6186,15.0,119.0,0.0019,-0.0036,0.004070626487409524
6188,19.0,119.0,-0.0031,0.0128,0.013170041761513136
6189,21.0,119.0,-0.0077,0.0061,0.009823441352194252
6191,-63.0,121.0,0.0426,-0.001,0.04261173547275445
6196,-53.0,121.0,0.0184,-0.0043,0.01889576672167605
6198,-49.0,121.0,0.0463,0.0253,0.052761539022284025
6202,-41.0,121.0,-0.0097,0.0005,0.009712878049270464
6205,-35.0,121.0,-0.0203,-0.0002,0.02030098519776811
6209,-63.0,123.0,0.0241,-0.0156,0.02870836115141371
6211,-59.0,123.0,0.011,-0.0041,0.011739250401963492
6212,-57.0,123.0,0.02,-0.01,0.022360679774997897
6215,-51.0,123.0,0.0419,-0.0345,0.05427577728600485
6217,-47.0,123.0,0.061,-0.0348,0.07022848424962623
6220,-41.0,123.0,-0.01,-0.0012,0.010071742649611337
6223,3.0,123.0,-0.0164,0.0194,0.025403149411047442
6226,19.0,123.0,0.0032,-0.0306,0.03076686529368892
6227,21.0,123.0,-0.0034,-0.0022,0.004049691346263317
6228,23.0,123.0,-0.0029,0.0094,0.009837174391053562
6231,-59.0,125.0,0.0177,-0.012,0.021384340064636086
6232,-57.0,125.0,0.0235,0.0092,0.025236679654819887
6242,-37.0,125.0,-0.0004,0.0083,0.008309632964216891
6252,-63.0,127.0,0.0507,-0.0192,0.054213743644946716
6256,-55.0,127.0,0.0543,-0.0199,0.05783165223301164
6261,-45.0,127.0,-0.0139,-0.0,0.0139
6262,-43.0,127.0,-0.0086,-0.0042,0.009570788891204319
6266,-35.0,127.0,-0.0114,0.0083,0.014101418368376991
6272,17.0,127.0,0.0041,0.0014,0.004332435804486895
6275,23.0,127.0,-0.0114,0.001,0.011443775600735975
6287,-43.0,129.0,-0.01,0.0027,0.010358088626768937
6288,-41.0,129.0,-0.0152,0.0016,0.01528397853963424
6289,-39.0,129.0,-0.0119,0.002,0.012066896867049126
6291,-35.0,129.0,-0.013,-0.0002,0.013001538370516005
6292,-5.0,129.0,-0.0054,0.0133,0.014354441821262156
6293,3.0,129.0,-0.0151,0.0184,0.023802730935756092
6295,7.0,129.0,-0.0037,-0.0077,0.008542833253669418
6296,9.0,129.0,0.0272,-0.0101,0.029014651471282574
6311,-51.0,131.0,0.0461,0.0099,0.04715103392291626
6314,-45.0,131.0,-0.0091,0.0044,0.010107917688624101
6316,-41.0,131.0,-0.0142,0.0073,0.01596652748721525
6317,-39.0,131.0,-0.0069,0.0038,0.007877182237323192
6318,-37.0,131.0,-0.0069,0.0046,0.008292767933567174
6322,5.0,131.0,0.0157,-0.0073,0.01731415605797753
6325,11.0,131.0,-0.0228,-0.0001,0.022800219297190984
6328,17.0,131.0,-0.0094,-0.0028,0.009808159868191384
6329,19.0,131.0,-0.0036,0.0019,0.004070626487409524
6335,-63.0,133.0,0.0476,0.0162,0.050281209213780854
6339,-55.0,133.0,0.0221,0.0036,0.022391292950609175
6340,-53.0,133.0,0.0556,-0.0068,0.05601428389259296
6341,-51.0,133.0,0.0325,-0.0023,0.03258128297044179
6343,-47.0,133.0,-0.0133,0.006,0.014590750494748377
6344,-45.0,133.0,-0.0078,0.0055,0.009544108130150244
6355,13.0,133.0,0.0048,0.0037,0.0060605280298007035
6356,15.0,133.0,-0.0084,0.0019,0.008612200647918044
6359,21.0,133.0,-0.0028,0.0016,0.0032249030993194198
6364,31.0,133.0,0.0284,0.0719,0.07730569189910923
6367,-59.0,135.0,0.0203,0.0007,0.02031206537996567
6373,-47.0,135.0,-0.002,0.0055,0.005852349955359813
6379,1.0,135.0,-0.0313,0.0239,0.03938146772277539
6380,3.0,135.0,0.007,-0.0009,0.0070576199954375555
6392,27.0,135.0,-0.0095,0.0006,0.009518928511129812
6393,29.0,135.0,-0.0187,-0.0013,0.018745132701584163
6398,-57.0,137.0,0.0163,0.007,0.017739503938949363
6399,-55.0,137.0,0.0327,-0.0015,0.03273438559069041
6400,-53.0,137.0,0.0322,0.0038,0.03242344830520036
6404,-45.0,137.0,-0.0134,-0.0038,0.013928388277184121
6409,3.0,137.0,0.0042,0.012,0.012713772060250254
6410,5.0,137.0,0.0257,0.0036,0.025950915205441214
6414,13.0,137.0,0.0042,0.0005,0.00422965719651132
6415,15.0,137.0,-0.0045,-0.0007,0.00455411901469428
6416,17.0,137.0,0.0022,-0.0008,0.002340939982143925
6420,25.0,137.0,-0.002,-0.0034,0.003944616584663204
6425,-65.0,139.0,-0.01,0.0015,0.010111874208078343
6426,-63.0,139.0,0.046,0.013,0.04780167361086848
6439,-1.0,139.0,-0.0327,-0.0078,0.03361740620571432
6440,1.0,139.0,-0.0167,-0.0116,0.020333469944896272
6443,7.0,139.0,-0.0055,0.002,0.005852349955359813
6449,19.0,139.0,-0.006,0.0042,0.007323933369440222
6450,21.0,139.0,-0.0091,-0.0012,0.009178779875342909
6455,31.0,139.0,0.005,-0.0259,0.026378210705049726
6456,-65.0,141.0,0.0051,-0.0094,0.010694391053257778
6462,-53.0,141.0,0.0469,0.0383,0.06055163086160438
6464,-49.0,141.0,0.0625,-0.0509,0.08060434231479095
6466,-45.0,141.0,-0.0196,0.0013,0.01964306493396588
6471,3.0,141.0,-0.0086,-0.0029,0.009075791976461339
6481,23.0,141.0,-0.0102,0.0004,0.010207840124139876
6483,27.0,141.0,-0.0044,-0.001,0.004512205669071391
6485,31.0,141.0,0.005,0.023,0.023537204591879638
6488,-63.0,143.0,0.0272,-0.0096,0.028844410203711913
6490,-59.0,143.0,0.019,0.0098,0.021378493866500512
6491,-57.0,143.0,-0.0031,0.0351,0.03523662866961026
6493,-53.0,143.0,0.0737,-0.0127,0.07478622867881493
6497,-45.0,143.0,-0.0151,0.0161,0.02207306050369998
6500,-1.0,143.0,-0.0191,0.0041,0.019535096621209735
6502,3.0,143.0,-0.0114,0.0018,0.011541230437002807
6504,7.0,143.0,-0.0088,-0.0034,0.009433981132056605
6508,15.0,143.0,0.0013,0.0002,0.0013152946437965905
6510,19.0,143.0,-0.0006,0.0011,0.0012529964086141667
6512,23.0,143.0,-0.0057,-0.0024,0.006184658438426491
6516,31.0,143.0,-0.0297,-0.0122,0.03210809866684728
6518,35.0,143.0,0.068,0.0438,0.08088535096047986
6519,37.0,143.0,0.0245,0.0039,0.024808466296810855
6528,-53.0,145.0,0.0818,-0.0038,0.08188821649053055
6529,-51.0,145.0,0.1089,0.0005,0.10890114783600767
6539,5.0,145.0,0.0334,-0.0023,0.033479097956784915
6540,7.0,145.0,-0.002,0.0074,0.007665507158694721
6541,9.0,145.0,0.0045,-0.0048,0.006579513659838392
6543,15.0,145.0,-0.0015,0.0011,0.0018601075237738274
6548,25.0,145.0,-0.0064,-0.0067,0.009265527507918802
6549,27.0,145.0,-0.0093,-0.0065,0.011346365056704283
6551,31.0,145.0,-0.0186,-0.0009,0.018621761463406192
6558,-63.0,147.0,0.0282,0.0063,0.028895155303268402
6562,-55.0,147.0,0.0563,-0.0076,0.05681065040993634
6564,-51.0,147.0,0.0867,-0.0797,0.11776663364467883
6568,-15.0,147.0,-0.0097,0.0072,0.012080149005703531
6573,3.0,147.0,-0.0101,-0.0038,0.010791200118615167
6575,7.0,147.0,-0.0062,0.0097,0.011512167476196652
6577,11.0,147.0,-0.0049,0.0024,0.005456189146281496
6581,19.0,147.0,-0.0001,-0.0014,0.00140356688476182
6584,25.0,147.0,-0.0052,-0.0009,0.005277309920783505
6591,39.0,147.0,0.0034,0.0,0.0034
6598,-59.0,149.0,-0.0127,0.058,0.05937415262553227
6599,-57.0,149.0,0.0203,-0.0204,0.02877933286231632
6602,-51.0,149.0,0.0461,0.0407,0.0614955282927141
6606,-43.0,149.0,-0.0201,-0.0292,0.03544925951271761
6607,-15.0,149.0,-0.004,-0.0012,0.00417612260356422
6612,-1.0,149.0,-0.0227,0.0004,0.022703523955544876
6613,1.0,149.0,0.0066,0.0052,0.00840238061504
6614,3.0,149.0,-0.0129,-0.002,0.013054118124178286
6615,5.0,149.0,0.0142,-0.0022,0.014369411957348846
6616,11.0,149.0,-0.0034,-0.0017,0.0038013155617496425
6618,15.0,149.0,-0.01,0.001,0.01004987562112089
6620,19.0,149.0,-0.0072,-0.0027,0.007689603370785778
6625,29.0,149.0,-0.0145,-0.0031,0.014827676824101611
6628,35.0,149.0,0.0375,0.0202,0.042594483210857244
6632,43.0,149.0,0.0134,0.0105,0.017023806859806652
6634,-63.0,151.0,0.0152,0.0149,0.02128497122384712
6639,-53.0,151.0,0.056,0.0341,0.06556531095022733
6641,-49.0,151.0,0.0321,0.0025,0.032197204847626136
6646,-39.0,151.0,-0.0156,-0.0321,0.03568991454178617
6648,-15.0,151.0,-0.0122,0.0031,0.012587692401707313
6650,-7.0,151.0,-0.0122,0.0071,0.014115594213493104
6651,-1.0,151.0,-0.0199,-0.0037,0.02024104740372889
6652,1.0,151.0,-0.0083,-0.0034,0.008969392398596463
6653,3.0,151.0,-0.0115,0.0043,0.012277621919573838
6656,9.0,151.0,0.0067,-0.0031,0.007382411530116701
6657,11.0,151.0,-0.0062,0.0022,0.00657875368135941
6661,19.0,151.0,0.0089,0.0041,0.009798979538707078
6665,27.0,151.0,-0.0062,-0.0097,0.011512167476196652
6666,29.0,151.0,-0.0124,-0.0061,0.013819189556555044
6670,37.0,151.0,0.0277,-0.0037,0.027946019394539893
6673,43.0,151.0,0.0034,-0.0073,0.008052949770115296
6681,-53.0,153.0,0.0933,-0.0347,0.09954385968004253
6685,-45.0,153.0,-0.004,0.0065,0.007632168761236874
6692,-15.0,153.0,-0.0151,0.0025,0.015305554547287726
6695,-1.0,153.0,-0.0076,-0.0036,0.008409518416651456
6698,5.0,153.0,0.0087,0.0007,0.008728115489611717
6701,13.0,153.0,0.0025,-0.0039,0.004632493928760187
6703,17.0,153.0,0.0047,0.0007,0.004751841748206689
6704,19.0,153.0,0.0028,-0.0002,0.00280713376952364
6708,27.0,153.0,-0.0083,0.0027,0.008728115489611719
6709,29.0,153.0,-0.0226,-0.0008,0.022614154859291115
6718,-65.0,155.0,0.0472,0.0185,0.05069605507334866
6719,-63.0,155.0,-0.0074,0.014,0.015835403373454054
6721,-59.0,155.0,0.0257,-0.008,0.026916351907344354
6722,-57.0,155.0,0.0962,-0.0367,0.10296276025826036
6724,-53.0,155.0,0.0825,-0.0233,0.08572712522883291
6725,-51.0,155.0,0.0589,-0.0004,0.05890135821863533
6727,-47.0,155.0,-0.0079,0.0067,0.010358571330062849
6728,-45.0,155.0,0.0049,0.0019,0.005255473337388365
6734,-33.0,155.0,0.0215,0.0106,0.023971024175032656
6737,-27.0,155.0,-0.01,-0.0345,0.03592005011132362
6738,-25.0,155.0,-0.0086,-0.0194,0.021220744567521658
6739,-23.0,155.0,-0.0079,-0.0046,0.00914166286842826
6740,-21.0,155.0,-0.0021,0.0007,0.0022135943621178654
6741,-19.0,155.0,-0.0102,-0.0022,0.010434557968596466
6742,-17.0,155.0,-0.0191,-0.0002,0.019101047091717248
6744,-13.0,155.0,-0.0027,0.0015,0.0030886890422961
6746,-1.0,155.0,-0.0115,-0.0034,0.011992080720208648
6753,13.0,155.0,0.0044,0.0,0.0044
6759,25.0,155.0,-0.0119,0.0044,0.012687395319765205
6761,29.0,155.0,-0.0217,-0.0007,0.021711287386979153
6774,-59.0,157.0,0.0209,-0.0299,0.03648040569949846
6776,-55.0,157.0,0.0461,0.02,0.05025146764025903
6777,-53.0,157.0,0.0825,0.019,0.08465961256703222
6789,-29.0,157.0,-0.0046,0.0032,0.00560357029044876
6791,-25.0,157.0,-0.0142,0.0012,0.014250614021858848
6793,-21.0,157.0,0.002,-0.0057,0.006040695324215583
6794,-19.0,157.0,-0.017,0.0011,0.01703555106241063
6797,-13.0,157.0,0.0007,0.001,0.0012206555615733702
6800,-3.0,157.0,-0.0163,-0.0005,0.016307666908543354
6801,-1.0,157.0,-0.0039,0.0005,0.0039319206502675
6803,3.0,157.0,-0.0033,-0.0022,0.003966106403010389
6805,7.0,157.0,-0.0119,0.0007,0.011920570456148482
6809,15.0,157.0,0.0071,-0.0013,0.007218032973047436
6813,23.0,157.0,-0.0022,-0.0034,0.004049691346263317
6821,39.0,157.0,0.0074,0.0028,0.007912016177940993
6822,41.0,157.0,-0.0014,0.0003,0.0014317821063276352
6825,47.0,157.0,-0.0064,0.0095,0.01145469336123844
6826,49.0,157.0,-0.0078,0.0014,0.007924645102463579
6828,-61.0,159.0,0.0194,0.0009,0.01942086506827129
6829,-59.0,159.0,0.0542,-0.0038,0.054333047034010526
6831,-53.0,159.0,0.0952,-0.0347,0.10132684738014897
6832,-51.0,159.0,0.0645,-0.011,0.065431261641512
6836,-43.0,159.0,-0.0005,0.0033,0.003337663853655727
6841,-33.0,159.0,0.0077,0.0002,0.0077025969646606855
6842,-31.0,159.0,0.0021,-0.0086,0.008852683209061532
6844,-27.0,159.0,-0.013,-0.0038,0.01354400236266961
6848,-15.0,159.0,-0.002,0.0009,0.002193171219946131
6849,-13.0,159.0,0.0019,-0.002,0.0027586228448267442
6852,-3.0,159.0,-0.0118,-0.0012,0.01186086000254619
6857,7.0,159.0,-0.0124,0.0054,0.01352479205015737
6858,9.0,159.0,0.0138,-0.0003,0.013803260484392808
6861,15.0,159.0,-0.0069,0.004,0.007975587752636164
6862,17.0,159.0,0.0005,-0.0014,0.0014866068747318507
6870,33.0,159.0,0.0288,-0.0088,0.030114448359549937
6871,35.0,159.0,0.0227,0.0091,0.024456083087853624
6873,39.0,159.0,0.0103,0.0027,0.010648004507887852
6874,41.0,159.0,0.0069,0.007,0.009829038610159185
6878,49.0,159.0,-0.0027,-0.0165,0.01671944975171133
6881,-61.0,161.0,0.0149,-0.0167,0.022380795338861396
6887,-49.0,161.0,-0.0141,0.0037,0.014577379737113252
6900,-23.0,161.0,-0.0125,0.0028,0.012809761902549167
6906,-5.0,161.0,0.0434,0.0012,0.043416586692184816
6914,11.0,161.0,-0.0125,0.0015,0.012589678312014173
6916,15.0,161.0,0.0018,-0.0017,0.002475883680627989
6918,19.0,161.0,0.0034,-0.0008,0.0034928498393145962
6919,21.0,161.0,-0.0103,0.0017,0.010439348638684313
6926,35.0,161.0,-0.0022,0.0085,0.008780091115700338
6930,43.0,161.0,0.0178,0.0041,0.018266088798645427
6931,45.0,161.0,0.0084,0.0183,0.020135789033459802
6932,47.0,161.0,0.0132,0.0077,0.015281688388394785
6934,51.0,161.0,0.0026,-0.0096,0.009945853407325084
6936,-65.0,163.0,-0.0033,-0.0056,0.0065
6937,-63.0,163.0,0.0266,-0.0077,0.027692056622793476
6939,-59.0,163.0,0.0058,-0.0549,0.055205525085810024
6941,-55.0,163.0,0.1427,-0.167,0.2196640389321839
6944,-49.0,163.0,-0.0072,0.0214,0.02257875107263464
6948,-41.0,163.0,0.006,-0.0025,0.006500000000000001
6949,-39.0,163.0,-0.0022,-0.0023,0.00318276609256791
6951,-35.0,163.0,0.0096,0.0029,0.010028459502834918
6952,-31.0,163.0,0.0054,0.0035,0.006435060217278468
6953,-29.0,163.0,-0.0179,0.0033,0.01820164827701052
6954,-27.0,163.0,-0.0055,0.0027,0.006126989472816156
6955,-23.0,163.0,-0.0061,0.0028,0.006711929677819934
6960,-11.0,163.0,-0.0038,-0.0009,0.0039051248379533272
6963,-5.0,163.0,0.0271,-0.0007,0.027109039082933203
6966,1.0,163.0,-0.0172,-0.0019,0.017304623659588785
6971,11.0,163.0,0.0022,0.0036,0.004219004621945797
6974,17.0,163.0,0.0013,-0.0011,0.0017029386365926401
6981,31.0,163.0,-0.0146,-0.0049,0.015400324671902213
6982,33.0,163.0,0.0132,0.0032,0.013582341477079716
6983,35.0,163.0,0.0002,0.0019,0.00191049731745428
6985,39.0,163.0,0.0071,0.0068,0.00983107318658548
6992,53.0,163.0,0.0017,0.0172,0.017283807450906182
6996,-63.0,165.0,0.024,-0.0071,0.02502818411311536
7004,-47.0,165.0,0.0098,-0.0021,0.010022474744293446
7011,-33.0,165.0,0.0027,-0.0099,0.010261578825892244
7013,-29.0,165.0,-0.0128,-0.0012,0.012856126943990558
7015,-25.0,165.0,-0.0193,0.0003,0.019302331465395575
7016,-23.0,165.0,-0.0022,0.0004,0.00223606797749979
7018,-17.0,165.0,0.0033,-0.0008,0.003395585369269929
7020,-13.0,165.0,0.0052,-0.0004,0.005215361924162118
7023,-7.0,165.0,-0.01,-0.002,0.01019803902718557
7026,-1.0,165.0,-0.0056,0.0006,0.005632051136131489
7032,11.0,165.0,0.0022,-0.0023,0.00318276609256791
7035,17.0,165.0,0.0018,-0.0006,0.0018973665961010276
7036,19.0,165.0,0.0046,0.0007,0.0046529560496527365
7037,21.0,165.0,-0.0029,-0.0016,0.0033120990323358386
7040,27.0,165.0,-0.0104,-0.0022,0.01063014581273465
7042,31.0,165.0,-0.0098,-0.0102,0.014144963768069539
7043,33.0,165.0,-0.0051,-0.0041,0.006543699259593155
7044,35.0,165.0,0.016,-0.0041,0.016516960979550688
7049,45.0,165.0,0.0185,0.0091,0.020616983290481658
7050,47.0,165.0,0.0184,-0.0077,0.019946177578674066
7052,51.0,165.0,0.002,0.0093,0.00951262319236918
7054,55.0,165.0,-0.014,-0.0048,0.0148
7055,57.0,165.0,-0.0052,-0.033,0.033407184855955764
7057,-63.0,167.0,0.0292,-0.0191,0.0348919761549844
7061,-53.0,167.0,0.0059,-0.009,0.010761505470890213
7081,13.0,167.0,-0.008,0.0019,0.008222530024268686
7082,15.0,167.0,0.0081,0.0016,0.008256512580987205
7085,21.0,167.0,-0.007,-0.0018,0.0072277243998370615
7087,25.0,167.0,-0.0006,0.0012,0.0013416407864998738
7088,27.0,167.0,-0.0135,-0.0004,0.013505924625881783
7089,29.0,167.0,-0.0172,-0.0036,0.01757270610919104
7091,33.0,167.0,-0.0024,-0.0031,0.003920459156782532
7097,45.0,167.0,0.0355,-0.024,0.042851487722131654
7098,47.0,167.0,0.014,-0.0005,0.0140089257261219
7101,53.0,167.0,-0.0055,-0.0011,0.005608921464952062
7102,57.0,167.0,-0.0095,0.0014,0.00960260381354974
7103,59.0,167.0,-0.013,0.0039,0.013572398461583715
