cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis
3614,-5.0,-29.0,4.1984,34.5762,0.00126,0.04513,-0.00104,0.0077,-1.2711e-05
3615,-3.0,-29.0,4.3409,34.6099,0.01227,0.06223,0.00265,0.01175,-7.633e-06
3617,1.0,-29.0,4.5691,34.6451,0.00044,0.03939,0.00255,0.00944,2.545e-06
3620,7.0,-29.0,4.9236,34.7233,0.00583,0.05481,0.00107,0.0059,1.7774e-05
3622,11.0,-29.0,5.3387,34.792,0.00158,0.12374,0.00267,0.02298,2.7828e-05
3623,13.0,-29.0,5.6861,34.8505,-0.02076,0.14861,-0.00111,0.02727,3.2807e-05
3625,17.0,-29.0,6.0141,34.9182,-0.00511,0.06378,-0.00045,0.01254,4.264e-05
3626,19.0,-29.0,6.2141,34.9645,-0.00583,0.0893,-0.0008,0.02478,4.7482e-05
3627,21.0,-29.0,6.4001,35.0095,0.0106,0.09227,0.00435,0.01898,5.2265e-05
3630,27.0,-29.0,7.6843,35.2766,0.01588,0.19819,0.0041,0.03847,6.6211e-05
3631,29.0,-29.0,8.1787,35.3811,0.00373,0.22908,-0.00164,0.05399,7.0706e-05
3633,33.0,-29.0,8.5164,35.4904,0.11612,-0.1026,0.02219,0.00381,7.9431e-05
3635,37.0,-29.0,8.3437,35.4886,0.05653,-0.2402,0.01057,-0.06915,8.777e-05
3641,51.0,-29.0,4.1482,34.9285,0.11736,-0.13472,0.00843,-0.00836,0.000113341
3646,61.0,-29.0,4.3076,34.9743,0.48507,-0.2532,0.051,-0.02599,0.000127556
3652,-51.0,-27.0,2.0994,34.6944,0.1758,0.19706,-0.01047,-0.02075,-0.000113341
3658,-39.0,-27.0,3.5097,34.2442,-0.0101,0.06192,0.00479,-0.00468,-9.1781e-05
3662,-31.0,-27.0,3.8999,34.3071,0.0324,-0.04708,0.00322,0.01015,-7.5114e-05
3666,-23.0,-27.0,3.752,34.4641,0.01173,-0.02141,0.00261,0.01711,-5.6985e-05
3667,-21.0,-27.0,3.6598,34.4944,0.0107,-0.03472,0.00391,0.00921,-5.2265e-05
3674,-7.0,-27.0,4.1332,34.573,0.00335,0.02667,-0.00156,0.00872,-1.7774e-05
3680,5.0,-27.0,4.81,34.6925,0.00387,0.0732,-0.00188,0.01745,1.2711e-05
3681,7.0,-27.0,4.9417,34.7194,0.01219,0.05818,-0.00247,0.00972,1.7774e-05
3683,11.0,-27.0,5.3602,34.8027,0.00778,0.11987,0.00251,0.02463,2.7828e-05
3684,13.0,-27.0,5.7111,34.8614,0.01686,0.16043,0.00391,0.02706,3.2807e-05
3686,17.0,-27.0,6.0308,34.9219,0.03996,0.053,0.00581,0.01184,4.264e-05
3690,25.0,-27.0,7.2513,35.19,0.03384,0.24002,0.00261,0.04416,6.1635e-05
3691,27.0,-27.0,7.7576,35.2927,0.04039,0.20701,0.00561,0.04429,6.6211e-05
3696,37.0,-27.0,8.3431,35.5042,-0.00903,-0.36605,0.01052,-0.0886,8.777e-05
3701,49.0,-27.0,4.7333,34.9757,0.18537,-0.247,0.01821,-0.02398,0.000110068
3715,-49.0,-25.0,2.4257,34.63,-0.0161,0.05476,0.00387,-0.01628,-0.000110068
3717,-45.0,-25.0,2.789,34.4346,0.04398,0.09392,-0.01806,-0.05342,-0.000103126
3720,-39.0,-25.0,3.4866,34.2479,-0.02095,0.05377,0.00052,-0.00373,-9.1781e-05
3721,-37.0,-25.0,3.5346,34.2535,-0.04946,0.00349,0.00103,0.00514,-8.777e-05
3722,-35.0,-25.0,3.6283,34.2628,-0.02854,0.10881,0.00055,0.00571,-8.3652e-05
3723,-33.0,-25.0,3.8918,34.286,0.00885,0.07325,-0.00134,0.01088,-7.9431e-05
3725,-29.0,-25.0,3.8581,34.3422,-0.01295,-0.00554,0.00313,0.01455,-7.0706e-05
3728,-23.0,-25.0,3.7554,34.4663,0.00032,-0.01207,0.00205,0.01702,-5.6985e-05
3730,-19.0,-25.0,3.7297,34.5185,0.01958,0.05705,0.00109,0.00836,-4.7482e-05
3731,-17.0,-25.0,3.7971,34.5391,0.00635,0.0188,0.00362,0.00379,-4.264e-05
3732,-15.0,-25.0,3.879,34.5349,0.00529,0.04028,-0.00032,-0.00088,-3.7747e-05
3736,-7.0,-25.0,4.1376,34.5746,0.00282,0.03247,0.00517,0.01121,-1.7774e-05
3740,1.0,-25.0,4.5714,34.6493,-0.0017,0.04342,0.0004,0.00997,2.545e-06
3742,5.0,-25.0,4.8155,34.6929,-0.00151,0.07371,0.00035,0.017,1.2711e-05
3744,9.0,-25.0,5.1498,34.7552,0.00287,0.10819,3e-05,0.01789,2.2815e-05
3746,13.0,-25.0,5.7339,34.8604,0.00529,0.16253,-0.00147,0.02603,3.2807e-05
3747,19.0,-25.0,6.3082,34.97,0.01033,0.08125,0.00257,0.01823,4.7482e-05
3760,47.0,-25.0,5.6875,35.0761,0.27958,-0.20422,0.03744,-0.01717,0.000106662
3767,61.0,-25.0,4.7544,35.0005,0.02504,0.10431,-0.00121,0.02058,0.000127556
3768,-69.0,-23.0,0.3385,34.6809,0.00326,-0.05441,9e-05,-0.00088,-0.000136155
3772,-55.0,-23.0,1.4472,34.7149,0.06586,0.20613,0.00265,0.00567,-0.000119467
3775,-49.0,-23.0,2.3976,34.6373,-0.01494,0.05332,0.00469,-0.02222,-0.000110068
3777,-45.0,-23.0,2.8711,34.3994,0.04411,0.12167,-0.01889,-0.05944,-0.000103126
3779,-41.0,-23.0,3.286,34.2713,-0.00496,0.06431,0.00144,-0.0104,-9.5681e-05
3783,-33.0,-23.0,3.921,34.2832,0.00755,0.03845,0.00123,0.00814,-7.9431e-05
3785,-29.0,-23.0,3.8407,34.3451,0.00049,-0.02312,0.00094,0.01543,-7.0706e-05
3789,-21.0,-23.0,3.6811,34.5059,0.00592,-0.02595,0.00286,0.01053,-5.2265e-05
3792,-15.0,-23.0,3.9068,34.5325,0.01808,0.0406,-0.00146,-0.00238,-3.7747e-05
3794,-11.0,-23.0,4.0698,34.5491,0.02399,0.01065,0.00307,0.00461,-2.7828e-05
3799,-1.0,-23.0,4.4703,34.6255,0.00921,0.04361,-0.0026,0.0079,-2.545e-06
3800,1.0,-23.0,4.5727,34.6473,0.00432,0.04381,-0.00032,0.00927,2.545e-06
3803,7.0,-23.0,4.9673,34.7214,0.01033,0.07797,0.00074,0.01143,1.7774e-05
3805,11.0,-23.0,5.4161,34.8043,0.01392,0.15443,-0.00035,0.02927,2.7828e-05
3806,13.0,-23.0,5.7243,34.8603,0.01892,0.12126,0.00272,0.01994,3.2807e-05
3807,19.0,-23.0,6.2915,34.967,-0.01288,0.07766,-0.00468,0.01845,4.7482e-05
3808,21.0,-23.0,6.5047,35.021,0.00123,0.10719,0.00058,0.02451,5.2265e-05
3814,33.0,-23.0,8.991,35.5915,0.03861,-0.01498,0.00853,0.00597,7.9431e-05
3815,35.0,-23.0,8.9589,35.6166,0.1004,0.12519,0.0176,0.04402,8.3652e-05
3820,45.0,-23.0,7.2421,35.2752,0.40539,-0.5452,0.05507,-0.07978,0.000103126
3824,53.0,-23.0,4.5012,34.9546,0.3025,-0.14247,0.02786,-0.01233,0.000116475
3826,57.0,-23.0,4.9186,34.9908,0.35846,0.17506,0.03242,0.00737,0.000122313
3833,-57.0,-21.0,1.0459,34.7001,0.0302,0.16381,0.00151,0.00832,-0.000122313
3835,-53.0,-21.0,2.0117,34.7125,0.00899,0.17088,0.00142,-0.01264,-0.000116475
3839,-45.0,-21.0,2.8911,34.3817,-0.00681,0.11123,-0.00509,-0.04704,-0.000103126
3841,-41.0,-21.0,3.2536,34.2777,-0.03064,0.054,0.00599,-0.0093,-9.5681e-05
3845,-33.0,-21.0,3.9041,34.287,-0.01031,0.05326,0.00091,0.01093,-7.9431e-05
3847,-29.0,-21.0,3.8539,34.3485,0.00663,-0.00459,0.00214,0.0158,-7.0706e-05
3848,-27.0,-21.0,3.8421,34.3984,-0.00908,-0.01844,0.00076,0.02271,-6.6211e-05
3850,-23.0,-21.0,3.7805,34.4763,0.00513,-0.01231,-0.00028,0.02049,-5.6985e-05
3853,-17.0,-21.0,3.8498,34.5374,0.01018,0.03855,0.00169,0.00156,-4.264e-05
3855,-13.0,-21.0,4.0256,34.5411,0.01741,0.06385,0.00206,0.00856,-3.2807e-05
3856,-11.0,-21.0,4.1119,34.5562,0.0097,0.01304,0.00333,0.00491,-2.7828e-05
3862,1.0,-21.0,4.5684,34.6468,-0.00581,0.04077,-0.00122,0.01138,2.545e-06
3863,3.0,-21.0,4.6445,34.6621,0.00184,0.04738,-0.00053,0.00561,7.633e-06
3869,15.0,-21.0,6.0344,34.9058,-0.01071,0.06728,-0.00378,0.01371,3.7747e-05
3872,21.0,-21.0,6.5132,35.0192,0.00852,0.09924,0.00058,0.02824,5.2265e-05
3873,23.0,-21.0,6.7831,35.0879,-0.01865,0.15767,0.0041,0.03468,5.6985e-05
3876,29.0,-21.0,8.2398,35.4046,-0.01506,0.3196,-0.00329,0.06646,7.0706e-05
3888,53.0,-21.0,4.83,34.995,0.28887,0.05301,0.04403,0.00452,0.000116475
3889,55.0,-21.0,4.9644,35.0124,0.69279,0.07499,0.06577,0.00766,0.000119467
3890,57.0,-21.0,5.3751,35.0398,0.44288,0.09697,0.05086,-0.00052,0.000122313
3895,-63.0,-19.0,0.1738,34.6754,0.01504,-0.01407,0.00102,0.00026,-0.000129946
3896,-61.0,-19.0,0.2897,34.6783,-0.07156,0.14376,-0.00189,0.00247,-0.000127556
3897,-59.0,-19.0,0.7114,34.6878,-0.01646,0.21111,0.00076,0.00616,-0.000125011
3899,-55.0,-19.0,1.6274,34.7179,0.10994,0.23705,0.00213,0.00254,-0.000119467
3901,-51.0,-19.0,2.239,34.6816,-0.00686,0.0576,0.00412,-0.0115,-0.000113341
3902,-49.0,-19.0,2.3904,34.6315,-0.00583,0.12306,0.00264,-0.05294,-0.000110068
3909,-35.0,-19.0,3.6785,34.2604,0.02808,0.12883,0.00331,0.00806,-8.3652e-05
3913,-27.0,-19.0,3.7843,34.3939,-0.02628,-0.04131,-0.00218,0.01584,-6.6211e-05
3917,-19.0,-19.0,3.7848,34.5239,0.02129,0.07096,-0.0002,0.00894,-4.7482e-05
3920,-13.0,-19.0,4.0711,34.5473,0.01565,0.0495,0.00454,0.00696,-3.2807e-05
3922,-9.0,-19.0,4.1655,34.5678,0.00978,0.01671,0.00144,0.00393,-2.2815e-05
3923,-7.0,-19.0,4.1856,34.5759,0.00511,0.02092,-0.00134,0.00559,-1.7774e-05
3924,-5.0,-19.0,4.2729,34.5825,0.00048,0.04212,0.00283,0.00415,-1.2711e-05
3928,3.0,-19.0,4.6565,34.6609,-0.00099,0.05774,0.00046,0.00633,7.633e-06
3929,5.0,-19.0,4.8112,34.6864,0.00691,0.07276,0.00125,0.01683,1.2711e-05
3936,19.0,-19.0,6.2965,34.9668,-0.03279,0.07326,-0.00143,0.01447,4.7482e-05
3938,23.0,-19.0,6.7435,35.085,-0.03545,0.14282,-0.01306,0.03558,5.6985e-05
3942,31.0,-19.0,8.7874,35.532,0.06081,0.19196,0.01703,0.05594,7.5114e-05
3946,39.0,-19.0,9.9255,35.8341,0.18371,-0.09511,0.0447,-0.03817,9.1781e-05
3947,41.0,-19.0,9.2734,35.6855,0.29427,-0.32817,0.06679,-0.05143,9.5681e-05
3948,43.0,-19.0,8.9872,35.6292,0.3273,-0.10128,0.07925,-0.03731,9.9464e-05
3952,51.0,-19.0,6.2281,35.1622,0.94137,-0.31884,0.10989,-0.0325,0.000113341
3957,61.0,-19.0,5.1154,35.0168,0.23939,-0.0966,0.01465,-9e-05,0.000127556
3959,-69.0,-17.0,0.3588,34.6811,0.019,-0.0488,-0.00032,-0.00198,-0.000136155
3962,-61.0,-17.0,0.2214,34.6766,-0.06547,0.08256,-0.00076,8e-05,-0.000127556
3964,-57.0,-17.0,1.3649,34.7144,0.0938,0.21625,0.00375,0.00876,-0.000122313
3967,-51.0,-17.0,2.2313,34.6864,-0.01735,0.06221,0.00515,-0.00894,-0.000113341
3968,-49.0,-17.0,2.3731,34.6367,-0.00038,0.12366,-0.00111,-0.05626,-0.000110068
3970,-45.0,-17.0,2.8317,34.4028,-0.05921,0.0705,0.02798,-0.03195,-0.000103126
3974,-37.0,-17.0,3.4821,34.2631,-0.01216,0.06821,0.00761,0.00243,-8.777e-05
3978,-29.0,-17.0,3.8337,34.3601,-0.00111,-0.03327,0.00175,0.0182,-7.0706e-05
3979,-27.0,-17.0,3.7539,34.3964,-0.01198,-0.03403,0.00208,0.01425,-6.6211e-05
3983,-19.0,-17.0,3.8235,34.5262,0.01564,0.05557,0.00066,0.00693,-4.7482e-05
3984,-17.0,-17.0,3.9053,34.5499,0.01498,0.04992,0.00325,0.00833,-4.264e-05
3986,-13.0,-17.0,4.0844,34.5531,0.00012,0.0421,0.00118,0.00166,-3.2807e-05
3987,-11.0,-17.0,4.1434,34.5609,-0.0,0.01394,-0.00076,0.00302,-2.7828e-05
3989,-7.0,-17.0,4.1954,34.5788,0.00244,0.02709,0.00164,0.0063,-1.7774e-05
3991,-3.0,-17.0,4.3767,34.608,0.00866,0.03525,-0.00097,0.00688,-7.633e-06
3992,-1.0,-17.0,4.4831,34.6194,0.00458,0.05363,-0.00033,0.00806,-2.545e-06
3994,3.0,-17.0,4.6401,34.6573,-0.00549,0.05908,-0.00289,0.00906,7.633e-06
4000,31.0,-17.0,8.9633,35.5757,0.09631,0.19746,0.01965,0.04914,7.5114e-05
4002,37.0,-17.0,10.1142,35.9142,0.20674,0.12621,0.04213,0.0302,8.777e-05
4004,41.0,-17.0,9.8043,35.8034,0.31258,-0.25543,0.06707,-0.04829,9.5681e-05
4006,45.0,-17.0,8.717,35.5711,0.38271,-0.50602,0.0636,-0.10867,0.000103126
4010,53.0,-17.0,6.5345,35.1798,0.6044,-0.44391,0.05348,-0.0584,0.000116475
4011,61.0,-17.0,5.3664,35.0337,0.22795,-0.05489,0.01732,-0.00057,0.000127556
4016,-59.0,-15.0,0.5792,34.685,-0.14087,0.38245,-0.00384,0.01216,-0.000125011
4019,-53.0,-15.0,1.8927,34.7213,-0.08227,0.11912,0.00427,-0.00563,-0.000116475
4025,-41.0,-15.0,3.3431,34.2667,0.03998,0.05745,-0.00715,-0.00992,-9.5681e-05
4033,-25.0,-15.0,3.7298,34.442,0.00804,0.03668,0.0037,0.025,-6.1635e-05
4034,-23.0,-15.0,3.7788,34.4919,0.01531,-0.00379,0.0056,0.01532,-5.6985e-05
4037,-17.0,-15.0,3.9254,34.546,0.00907,0.03971,-0.00418,0.00518,-4.264e-05
4038,-15.0,-15.0,4.0111,34.5537,0.00632,0.03364,-0.00464,0.0018,-3.7747e-05
4039,-13.0,-15.0,4.0933,34.5572,0.00852,0.03511,0.0037,0.00114,-3.2807e-05
4041,-9.0,-15.0,4.1707,34.5671,0.00212,0.01485,0.00284,0.00324,-2.2815e-05
4042,-7.0,-15.0,4.2089,34.5807,0.01145,0.02833,0.00106,0.00746,-1.7774e-05
4043,-5.0,-15.0,4.2915,34.5891,0.00105,0.04807,0.00103,0.00355,-1.2711e-05
4044,-3.0,-15.0,4.3855,34.6054,0.00612,0.03466,-0.00036,0.00611,-7.633e-06
4046,1.0,-15.0,4.5594,34.6389,0.00128,0.02594,-0.0004,0.00714,2.545e-06
4048,5.0,-15.0,4.7964,34.6852,-0.00692,0.08444,0.00172,0.01676,1.2711e-05
4049,7.0,-15.0,4.9734,34.7196,-0.02593,0.07527,-0.00232,0.01395,1.7774e-05
4052,31.0,-15.0,9.1142,35.6066,0.0595,0.29223,0.0147,0.06484,7.5114e-05
4054,35.0,-15.0,10.1592,35.9007,0.1941,0.33991,0.05094,0.0964,8.3652e-05
4057,41.0,-15.0,10.2607,35.9103,0.24046,-0.22848,0.06532,-0.0529,9.5681e-05
4063,61.0,-15.0,5.663,35.0583,0.27165,-0.04024,0.02697,-0.00322,0.000127556
4071,-59.0,-13.0,0.428,34.6801,-0.10072,0.38484,-0.00367,0.01129,-0.000125011
4075,-51.0,-13.0,2.1511,34.7017,-0.04731,0.15883,0.00568,-0.01958,-0.000113341
4077,-47.0,-13.0,2.5383,34.5732,-0.0731,0.02064,0.04229,-0.01088,-0.000106662
4078,-45.0,-13.0,2.7151,34.4727,0.0216,0.16784,-0.00328,-0.08628,-0.000103126
4081,-39.0,-13.0,3.4088,34.2632,0.00049,0.05306,0.00381,0.00279,-9.1781e-05
4084,-33.0,-13.0,3.8772,34.2939,-0.01527,-0.0304,0.00119,0.01372,-7.9431e-05
4085,-31.0,-13.0,3.789,34.3246,0.0158,-0.00985,-0.00024,0.01519,-7.5114e-05
4089,-23.0,-13.0,3.7975,34.4944,0.00874,-0.00321,-0.00084,0.01079,-5.6985e-05
4092,-17.0,-13.0,3.9511,34.5422,0.00949,0.05303,-0.00019,-0.00232,-4.264e-05
4094,-13.0,-13.0,4.0903,34.5635,-0.01085,0.02919,-0.00021,0.00534,-3.2807e-05
4099,-3.0,-13.0,4.3983,34.6046,-0.00435,0.03815,-0.00054,0.00847,-7.633e-06
4100,-1.0,-13.0,4.4881,34.6203,-0.00391,0.04203,-0.00044,0.00864,-2.545e-06
4103,5.0,-13.0,4.7889,34.6876,-0.00861,0.08665,-0.00239,0.01755,1.2711e-05
4105,33.0,-13.0,9.7156,35.7553,-0.01988,0.21764,-0.00546,0.05762,7.9431e-05
4108,39.0,-13.0,11.0203,36.1111,0.18071,-0.11402,0.04175,-0.03211,9.1781e-05
4111,45.0,-13.0,9.7928,35.7569,0.17681,-0.35614,0.05059,-0.08386,0.000103126
4112,47.0,-13.0,8.7958,35.5668,0.23997,-0.39986,0.05791,-0.05955,0.000106662
4122,-61.0,-11.0,0.1838,34.675,0.02849,-0.01427,-0.00133,-0.00094,-0.000127556
4123,-59.0,-11.0,0.3614,34.6788,-0.03786,0.31442,0.0007,0.00887,-0.000125011
4125,-55.0,-11.0,1.6608,34.7225,-0.0247,0.02263,-0.00057,0.00189,-0.000119467
4128,-49.0,-11.0,2.3497,34.661,-0.07001,0.0761,0.02683,-0.02295,-0.000110068
4131,-43.0,-11.0,3.2537,34.2743,-0.06103,0.1264,0.00944,-0.02662,-9.9464e-05
4136,-33.0,-11.0,3.8696,34.2996,-0.003,0.0123,0.00129,0.01469,-7.9431e-05
4142,-21.0,-11.0,3.7985,34.5104,0.02953,0.01016,-0.00331,0.00786,-5.2265e-05
4152,-1.0,-11.0,4.4813,34.6267,-0.00446,0.04483,0.00157,0.01253,-2.545e-06
4153,1.0,-11.0,4.5501,34.6386,-0.00702,0.01998,0.00238,0.00177,2.545e-06
4157,35.0,-11.0,10.3073,35.9425,0.01768,0.30175,0.00321,0.1002,8.3652e-05
4158,37.0,-11.0,10.9974,36.1296,0.11002,0.314,0.02417,0.06817,8.777e-05
4160,41.0,-11.0,10.9198,36.0799,0.25603,-0.13608,0.05973,-0.03101,9.5681e-05
4164,55.0,-11.0,7.837,35.2706,-0.2786,-0.27307,-0.01466,-0.02973,0.000119467
4165,59.0,-11.0,7.384,35.2176,0.23714,-0.14265,0.02211,-0.01071,0.000125011
4168,73.0,-11.0,-0.5937,34.9048,-0.07384,-0.06052,-0.00149,-0.00296,0.000139469
4171,-65.0,-9.0,0.2894,34.6794,0.01007,-0.03208,-3e-05,0.00063,-0.000132178
4173,-59.0,-9.0,0.3103,34.679,-0.04094,0.22644,-0.00058,0.00635,-0.000125011
4177,-51.0,-9.0,1.8283,34.7284,-0.13191,0.16509,0.00472,-0.00293,-0.000113341
4178,-49.0,-9.0,2.1791,34.7035,-0.14923,0.11038,0.02632,-0.01476,-0.000110068
4185,-35.0,-9.0,3.7745,34.2746,0.00275,0.08059,0.0024,0.00209,-8.3652e-05
4187,-31.0,-9.0,3.8706,34.3375,-0.01096,-0.02095,0.00281,0.0188,-7.5114e-05
4192,-21.0,-9.0,3.8463,34.5117,0.00949,0.04846,0.00273,0.00676,-5.2265e-05
4196,-13.0,-9.0,4.0865,34.5661,0.00675,0.02461,0.00018,0.00247,-3.2807e-05
4202,-1.0,-9.0,4.4881,34.6258,0.00738,0.04692,0.0002,0.01058,-2.545e-06
4204,3.0,-9.0,4.6031,34.6519,-0.00482,0.03358,-0.0012,0.00551,7.633e-06
4209,67.0,-9.0,-0.6267,34.9093,0.02051,-0.01138,-0.00231,-0.00011,0.000134248
4213,-65.0,-7.0,0.2934,34.6796,0.00459,-0.03288,0.00042,0.0004,-0.000132178
4214,-63.0,-7.0,0.2322,34.6774,0.00714,-0.02004,0.00046,-0.00195,-0.000129946
4224,-43.0,-7.0,3.1493,34.2947,-0.00996,0.04697,0.0032,-0.00534,-9.9464e-05
4231,-29.0,-7.0,3.8136,34.3825,-0.02252,-0.0419,0.00598,0.01667,-7.0706e-05
4232,-27.0,-7.0,3.693,34.4224,-0.01025,-0.03473,0.00432,0.01839,-6.6211e-05
4235,-21.0,-7.0,3.8436,34.5174,-0.00303,0.03962,0.00327,0.00732,-5.2265e-05
4238,-15.0,-7.0,4.0554,34.5535,0.00805,0.0254,-0.00261,0.00494,-3.7747e-05
4245,-1.0,-7.0,4.4893,34.6275,-0.00265,0.03592,0.00088,0.00797,-2.545e-06
4248,45.0,-7.0,10.0114,35.815,-0.10847,-0.13197,-0.02843,-0.02857,0.000103126
4250,65.0,-7.0,-0.5924,34.9091,0.03172,-0.00382,-0.00081,-0.0009,0.000132178
4255,-67.0,-5.0,0.3803,34.6836,0.03491,-0.0259,0.00142,-0.00215,-0.000134248
4268,-41.0,-5.0,3.2477,34.2874,-0.00954,0.03504,0.00289,0.00027,-9.5681e-05
4271,-35.0,-5.0,3.7436,34.2864,0.00109,0.10159,0.00133,0.00539,-8.3652e-05
4273,-31.0,-5.0,3.8848,34.3464,-0.01305,-0.01688,-0.00223,0.0177,-7.5114e-05
4276,-25.0,-5.0,3.6517,34.4775,-0.00739,0.00087,0.00376,0.02307,-6.1635e-05
4284,-9.0,-5.0,4.2286,34.5807,-0.00464,0.01215,0.00104,0.00247,-2.2815e-05
4285,-7.0,-5.0,4.2652,34.5891,-0.01056,0.02054,-0.00164,0.00606,-1.7774e-05
4286,-5.0,-5.0,4.309,34.6,0.00298,0.02943,-0.00019,0.00336,-1.2711e-05
4289,1.0,-5.0,4.5387,34.6363,-0.0048,0.02118,-0.00019,0.00369,2.545e-06
4299,-65.0,-3.0,0.3493,34.6819,0.04275,-0.05285,0.00193,-0.00132,-0.000132178
4301,-61.0,-3.0,0.1744,34.6772,-0.01149,-0.01202,-0.00147,-0.00015,-0.000127556
4302,-59.0,-3.0,0.2568,34.6781,-0.02501,0.13422,0.00052,0.00388,-0.000125011
4306,-51.0,-3.0,1.7425,34.7283,0.11166,0.22554,-0.00051,-0.00579,-0.000113341
4307,-49.0,-3.0,2.37,34.6436,0.04252,0.20422,-0.01969,-0.0567,-0.000110068
4310,-43.0,-3.0,3.0818,34.3125,0.01174,0.08867,-0.00092,-0.0204,-9.9464e-05
4319,-23.0,-3.0,3.7295,34.5138,-0.01095,0.04772,-0.00015,0.01014,-5.6985e-05
4321,-19.0,-3.0,3.8728,34.5451,0.00822,0.02683,-0.00131,0.00423,-4.7482e-05
4327,-7.0,-3.0,4.2789,34.5836,0.01031,0.01915,-0.00061,0.00328,-1.7774e-05
4330,-1.0,-3.0,4.481,34.626,0.01043,0.02774,-0.0004,0.00859,-2.545e-06
4332,3.0,-3.0,4.5733,34.6465,0.00608,0.01447,-0.00039,0.00067,7.633e-06
4335,69.0,-3.0,-0.4745,34.9049,0.1125,0.04775,0.00124,-0.00066,0.000136155
4340,-69.0,-1.0,0.4141,34.6845,0.00476,0.01449,-0.00039,0.00063,-0.000136155
4350,-47.0,-1.0,2.5764,34.5471,-0.01663,0.04384,0.00627,-0.022,-0.000106662
4354,-39.0,-1.0,3.298,34.304,0.02463,0.11853,-0.00118,-0.00748,-9.1781e-05
4356,-35.0,-1.0,3.7533,34.2883,-0.00669,0.05817,0.00393,0.00386,-8.3652e-05
4360,-27.0,-1.0,3.6072,34.4469,-0.0296,-0.01069,0.00738,0.02011,-6.6211e-05
4361,-25.0,-1.0,3.6409,34.4874,-0.00894,0.02739,0.00648,0.01677,-6.1635e-05
4366,-15.0,-1.0,4.0467,34.5492,0.00545,0.03247,0.00205,0.00592,-3.7747e-05
4369,-9.0,-1.0,4.2387,34.582,0.01003,0.02134,-0.0002,0.0018,-2.2815e-05
4372,-3.0,-1.0,4.4322,34.6096,0.00997,0.03897,0.00283,0.0044,-7.633e-06
4374,1.0,-1.0,4.5487,34.6356,0.0035,0.02163,-0.00215,0.00382,2.545e-06
4382,73.0,-1.0,-0.7389,34.9026,0.02945,-0.08021,0.00111,-0.00338,0.000139469
4383,75.0,-1.0,-0.821,34.8989,-0.02797,0.02563,-0.00062,0.00104,0.000140873
4384,77.0,-1.0,-0.655,34.9037,-0.08001,0.08045,-0.00163,0.00101,0.000142104
4386,-65.0,1.0,0.3539,34.6835,-0.03594,-0.06222,-0.00135,-0.00198,-0.000132178
4394,-49.0,1.0,2.4662,34.6071,0.01109,0.10813,-0.00521,-0.04988,-0.000110068
4398,-41.0,1.0,3.1887,34.3132,0.00066,0.01216,0.00483,0.0043,-9.5681e-05
4400,-37.0,1.0,3.6518,34.2933,0.06138,0.07381,0.0025,0.00024,-8.777e-05
4401,-35.0,1.0,3.7786,34.2984,0.04719,0.07762,0.00758,0.00484,-8.3652e-05
4404,-29.0,1.0,3.6982,34.4108,0.00565,-0.08171,0.00334,0.02083,-7.0706e-05
4405,-27.0,1.0,3.5829,34.4557,0.0011,-0.00572,0.00149,0.01836,-6.6211e-05
4408,-21.0,1.0,3.8055,34.5367,0.00062,0.03743,0.00166,0.00514,-5.2265e-05
4409,-19.0,1.0,3.8806,34.5421,-0.00517,0.0501,0.00099,-0.00113,-4.7482e-05
4412,-13.0,1.0,4.1356,34.5664,0.00083,0.03306,-0.00083,0.00481,-3.2807e-05
4413,-11.0,1.0,4.1964,34.5758,-7e-05,0.02577,0.00047,0.00396,-2.7828e-05
4416,-5.0,1.0,4.3729,34.6048,0.00921,0.02342,0.00203,0.00326,-1.2711e-05
4418,-1.0,1.0,4.5024,34.6297,-0.00472,0.01918,0.00199,0.00737,-2.545e-06
4419,1.0,1.0,4.5495,34.6369,-0.00107,0.0188,0.00193,0.00307,2.545e-06
4420,3.0,1.0,4.5795,34.6439,0.00066,0.00814,-0.00089,0.00264,7.633e-06
4421,5.0,1.0,4.5998,34.645,0.00929,0.01506,-0.00099,-0.0026,1.2711e-05
4423,65.0,1.0,-0.5289,34.91,-0.00938,0.01071,0.00081,0.00062,0.000132178
4424,67.0,1.0,-0.5463,34.9098,-0.08609,0.00872,0.00242,-0.00128,0.000134248
4426,71.0,1.0,-0.0987,34.9095,0.25647,-0.28244,0.00172,-0.00026,0.000137896
4430,79.0,1.0,-0.486,34.906,-0.05543,0.11911,0.00162,0.00176,0.000143162
4432,-65.0,3.0,0.3304,34.6821,-2e-05,-0.05256,-0.00092,-0.00134,-0.000132178
4436,-57.0,3.0,0.4028,34.6808,-0.02296,0.21315,-0.00098,0.00556,-0.000122313
4438,-51.0,3.0,2.1043,34.7059,-0.0044,0.25015,0.00134,-0.01873,-0.000113341
4441,-45.0,3.0,2.9126,34.3776,0.01769,0.17771,-0.00921,-0.07484,-0.000103126
4442,-43.0,3.0,3.1537,34.3069,-0.0082,0.04191,0.00804,0.00089,-9.9464e-05
4443,-41.0,3.0,3.1857,34.3181,0.00148,0.02293,0.00139,-0.00153,-9.5681e-05
4446,-35.0,3.0,3.8846,34.3116,0.04836,0.05981,0.00455,0.00836,-8.3652e-05
4451,-25.0,3.0,3.6362,34.4924,-0.00189,0.00909,0.00285,0.01763,-6.1635e-05
